tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
234,34:03.9,37:58.5,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26275,Subscriber,1974,1
296,24:28.4,29:25.0,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29220,Subscriber,1980,1
676,17:07.2,28:23.4,3183,Exchange Place,40.7162469,-74.0334588,3269,Brunswick & 6th,40.72601173,-74.05038893,29308,Subscriber,1958,1
1047,18:18.8,35:46.0,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29288,Subscriber,1989,1
219,05:13.3,08:52.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29500,Subscriber,1981,0
323,11:56.7,17:20.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29460,Subscriber,1988,2
116,23:02.6,24:59.3,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26259,Subscriber,1989,1
276,07:57.7,12:33.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26214,Subscriber,1986,1
161,56:14.4,58:55.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29263,Subscriber,1975,1
128,30:53.5,33:01.7,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29241,Subscriber,1969,0
394,22:51.1,29:25.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29283,Subscriber,1983,1
372,14:01.9,20:14.3,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,29201,Subscriber,1984,1
449,42:26.8,49:55.8,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29586,Subscriber,1979,1
880,23:19.9,38:00.2,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29472,Subscriber,1970,1
1370,49:27.9,12:17.9,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29445,Customer,1969,0
1331,50:08.0,12:19.4,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29654,Subscriber,1981,1
296,57:32.6,02:29.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26194,Subscriber,1977,1
221,00:43.8,04:25.0,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29435,Subscriber,1969,0
1063,30:05.7,47:48.8,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29220,Customer,1992,1
1007,30:51.4,47:39.3,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29290,Customer,1989,2
802,50:14.9,03:37.7,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29253,Customer,1992,1
789,50:30.0,03:39.7,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29290,Customer,1989,2
534,00:18.7,09:12.9,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,26255,Subscriber,1994,1
525,00:27.1,09:13.0,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,29469,Subscriber,1993,1
527,00:28.1,09:15.7,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,26271,Subscriber,1994,1
212,32:39.7,36:12.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29654,Subscriber,1980,1
664,59:09.6,10:13.9,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29483,Subscriber,1994,1
282,53:16.7,57:59.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29261,Subscriber,1956,1
112,16:58.5,18:50.6,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26192,Subscriber,1969,0
490,20:39.3,28:50.1,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,29304,Subscriber,1958,1
164,34:35.6,37:20.3,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26277,Subscriber,1960,1
260,35:46.8,40:07.8,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29548,Subscriber,1976,1
2665,38:08.3,22:34.2,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29446,Subscriber,1993,1
116,39:58.3,41:54.9,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29272,Subscriber,1985,1
353,51:19.9,57:13.2,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29291,Subscriber,1962,1
384,03:37.6,10:02.5,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29680,Subscriber,1969,0
362,15:59.7,22:02.6,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,26158,Subscriber,1970,1
127,25:40.1,27:47.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29494,Subscriber,1987,1
161,34:06.4,36:47.9,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29199,Subscriber,1974,1
123,43:51.8,45:55.2,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29640,Subscriber,1983,1
159,01:23.5,04:02.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26311,Subscriber,1970,1
312,04:17.6,09:30.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29458,Subscriber,1955,1
577,10:54.6,20:32.6,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29629,Customer,1981,1
421,15:23.6,22:25.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29209,Subscriber,1992,1
327,23:25.5,28:53.3,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,26269,Subscriber,1968,2
215,46:41.2,50:16.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26289,Subscriber,1994,2
373,18:44.9,24:58.8,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,26196,Subscriber,1983,1
320,23:35.7,28:56.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29475,Subscriber,1989,1
679,29:17.1,40:36.6,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29454,Subscriber,1984,1
103,19:08.2,20:52.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26225,Subscriber,1989,1
414,08:46.3,15:41.1,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978,-74.04963791,29258,Subscriber,1991,1
902,15:40.3,30:42.7,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29458,Subscriber,1992,1
98,22:24.2,24:02.6,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29307,Subscriber,1971,2
158,36:02.6,38:40.8,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,29199,Subscriber,1978,1
360,39:14.6,45:14.9,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29589,Subscriber,1994,1
391,02:02.8,08:33.9,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,26289,Subscriber,1987,1
274,37:43.7,42:18.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29609,Subscriber,1976,2
616,50:21.4,00:37.8,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29308,Subscriber,1985,1
286,12:59.0,17:45.1,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29476,Subscriber,1981,1
2704,27:01.7,12:06.5,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29298,Subscriber,1993,1
107,27:57.9,29:45.5,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26247,Subscriber,1969,0
408,28:25.9,35:14.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29679,Subscriber,1974,1
112,35:06.4,36:58.8,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29494,Subscriber,1985,1
156,38:19.7,40:56.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29598,Subscriber,1984,1
304,42:23.0,47:27.9,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29640,Subscriber,1976,1
279,42:32.9,47:12.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29234,Subscriber,1981,0
296,12:51.0,17:47.6,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29452,Subscriber,1979,1
255,12:49.8,17:05.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26194,Subscriber,1970,1
403,14:06.9,20:50.4,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29681,Subscriber,1970,1
280,24:59.1,29:39.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26225,Subscriber,1955,1
349,25:23.2,31:13.0,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,26227,Subscriber,1988,1
172,32:27.6,35:20.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29209,Subscriber,1975,1
227,54:36.5,58:23.8,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26196,Subscriber,1990,1
135,14:23.7,16:39.5,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26237,Subscriber,1987,1
316,23:23.8,28:40.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29228,Subscriber,1968,2
163,38:04.4,40:47.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29469,Subscriber,1960,1
359,18:57.2,24:56.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26158,Subscriber,1989,1
1724,13:44.4,42:28.5,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29202,Subscriber,1993,1
108,07:23.1,09:12.0,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29202,Subscriber,1989,1
1211,08:56.8,29:08.3,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29298,Subscriber,1949,1
209,46:09.6,49:39.1,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29446,Subscriber,1990,1
246,46:42.8,50:49.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29659,Subscriber,1968,1
335,52:34.3,58:10.1,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29266,Subscriber,1990,1
249,55:46.9,59:56.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29521,Subscriber,1974,1
644,00:08.5,10:52.6,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29498,Subscriber,1985,1
326,05:08.0,10:34.3,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,26153,Subscriber,1976,1
364,11:37.5,17:41.6,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29552,Subscriber,1981,1
301,22:50.2,27:51.9,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29480,Subscriber,1993,1
118,23:44.2,25:43.2,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29228,Subscriber,1969,0
1948,24:55.0,57:23.3,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29509,Subscriber,1993,1
187,27:50.7,30:58.4,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,26161,Subscriber,1987,1
404,30:22.9,37:07.6,3183,Exchange Place,40.7162469,-74.0334588,3273,Manila & 1st,40.72165072,-74.04288411,29591,Subscriber,1980,1
102,37:40.4,39:23.4,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29654,Subscriber,1985,1
108,49:13.5,51:02.4,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29211,Subscriber,1960,1
267,49:59.0,54:26.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26296,Subscriber,1970,1
673,55:21.4,06:35.0,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,26242,Subscriber,1969,0
438,08:39.4,15:58.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29653,Subscriber,1989,1
244,28:00.7,32:05.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26225,Subscriber,1989,2
257,30:45.1,35:02.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29593,Subscriber,1955,1
271,31:19.2,35:50.6,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29582,Subscriber,1981,0
250,45:44.6,49:54.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26304,Subscriber,1990,1
184,14:57.5,18:01.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29215,Subscriber,1987,1
278,30:02.7,34:41.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29298,Subscriber,1968,2
229,10:16.4,14:06.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29589,Subscriber,1994,1
144,49:51.7,52:16.1,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29234,Subscriber,1987,1
246,29:36.4,33:42.9,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29505,Subscriber,1961,1
698,48:06.5,59:44.7,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26196,Subscriber,1992,2
160,28:31.2,31:11.3,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29296,Subscriber,1990,1
484,33:49.4,41:54.1,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26300,Customer,1999,1
286,22:31.6,27:17.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26431,Subscriber,1968,1
650,29:52.5,40:42.5,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26165,Subscriber,1980,1
1190,28:29.8,48:20.6,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29307,Subscriber,1993,1
198,36:56.7,40:14.8,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29552,Subscriber,1989,1
181,00:58.5,03:59.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26172,Subscriber,1974,1
584,01:37.8,11:22.4,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29207,Subscriber,1980,1
133,37:09.6,39:23.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26267,Subscriber,1985,1
284,38:51.8,43:36.3,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29234,Subscriber,1976,1
284,39:40.4,44:25.2,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29647,Subscriber,1985,1
287,40:59.6,45:47.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29638,Subscriber,1980,1
2042,49:51.3,23:54.1,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29582,Subscriber,1993,1
214,51:23.7,54:58.2,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29518,Subscriber,1994,1
181,52:06.0,55:07.1,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,26182,Subscriber,1988,2
165,10:43.1,13:28.8,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,29446,Subscriber,1993,1
121,49:50.7,51:52.5,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29502,Subscriber,1990,1
242,01:01.9,05:04.8,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29285,Subscriber,1981,0
267,02:10.3,06:38.2,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29278,Subscriber,1979,1
247,14:18.2,18:25.6,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29298,Subscriber,1968,2
668,18:37.7,29:46.0,3183,Exchange Place,40.7162469,-74.0334588,3269,Brunswick & 6th,40.72601173,-74.05038893,26316,Subscriber,1958,1
299,21:55.3,26:54.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29593,Subscriber,1971,1
503,23:26.3,31:49.4,3183,Exchange Place,40.7162469,-74.0334588,3270,Jersey & 6th St,40.72528911,-74.04557168,29302,Subscriber,1954,1
550,39:58.3,49:08.7,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29598,Customer,1981,1
110,08:46.2,10:36.2,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26222,Subscriber,1989,1
270,35:23.4,39:54.1,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26247,Subscriber,1994,1
135,39:02.5,41:18.4,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29209,Subscriber,1984,1
269,59:26.2,03:56.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29449,Subscriber,1989,1
195,30:45.3,34:01.0,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26304,Subscriber,1990,1
180,08:07.8,11:08.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29680,Subscriber,1988,2
74,29:11.6,30:26.1,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29209,Subscriber,1975,1
654,12:11.0,23:05.6,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,26287,Subscriber,1969,0
224,58:33.7,02:18.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29659,Subscriber,1967,1
69,58:09.3,59:19.3,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29298,Subscriber,1988,1
1297,10:33.1,32:10.9,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590997,-74.05727148,29440,Subscriber,1979,1
257,33:36.0,37:53.5,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29591,Subscriber,1970,1
249,23:25.2,27:35.0,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,26180,Subscriber,1969,0
255,32:32.3,36:47.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26260,Subscriber,1989,1
450,45:45.8,53:16.6,3183,Exchange Place,40.7162469,-74.0334588,3273,Manila & 1st,40.72165072,-74.04288411,29476,Subscriber,1994,1
360,48:10.4,54:11.4,3183,Exchange Place,40.7162469,-74.0334588,3273,Manila & 1st,40.72165072,-74.04288411,29308,Subscriber,1971,1
141,49:27.1,51:48.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29209,Subscriber,1984,1
629,51:59.0,02:28.4,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29473,Subscriber,1985,1
225,01:39.9,05:25.4,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29255,Subscriber,1982,1
577,10:13.2,19:50.6,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29581,Subscriber,1980,1
212,15:40.5,19:12.6,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29621,Subscriber,1981,1
230,16:30.0,20:20.2,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29482,Subscriber,1978,1
753,21:31.1,34:05.1,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29680,Subscriber,1969,0
263,23:26.8,27:49.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29290,Subscriber,1977,1
249,25:24.4,29:33.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26280,Subscriber,1974,1
1857,27:03.7,58:01.4,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590997,-74.05727148,26316,Subscriber,1976,1
582,28:44.0,38:26.9,3183,Exchange Place,40.7162469,-74.0334588,3269,Brunswick & 6th,40.72601173,-74.05038893,29511,Subscriber,1958,1
128,36:00.9,38:09.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29276,Subscriber,1985,1
117,38:28.9,40:26.3,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29253,Subscriber,1960,1
296,39:31.5,44:27.8,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29236,Subscriber,1976,1
639,42:33.3,53:12.9,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29462,Subscriber,1980,1
